N_unmapped	674116	674116	674116
N_multimapping	302396	302396	302396
N_noFeature	620848	3361739	3359185
N_ambiguous	217303	27126	27362
ENSDARG00000104632	5	2	3
ENSDARG00000100660	13	6	7
ENSDARG00000098417	0	0	0
ENSDARG00000100422	201	86	115
ENSDARG00000102128	10	3	9
ENSDARG00000103095	42	15	27
ENSDARG00000102226	45	18	27
ENSDARG00000104049	62	34	28
ENSDARG00000102474	48	25	23
ENSDARG00000100143	19	10	9
ENSDARG00000104839	7	4	3
ENSDARG00000104373	22	12	10
ENSDARG00000098311	16	12	4
ENSDARG00000102121	1	1	0
ENSDARG00000102123	90	46	44
ENSDARG00000102141	18	6	12
ENSDARG00000105725	0	0	0
ENSDARG00000099787	6	2	4
ENSDARG00000070546	145	70	75
ENSDARG00000045914	2728	1364	1364
ENSDARG00000045913	953	441	512
ENSDARG00000045911	20	7	13
ENSDARG00000045910	111	61	53
ENSDARG00000045909	390	209	186
ENSDARG00000025073	5563	2668	2895
ENSDARG00000084828	3	3	0
ENSDARG00000084784	1	0	1
ENSDARG00000095951	2	2	0
ENSDARG00000093924	1	0	1
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	0	0	0
ENSDARG00000099652	69	42	27
ENSDARG00000101047	213	175	165
ENSDARG00000102104	0	65	62
ENSDARG00000099833	94	44	50
ENSDARG00000103870	33	17	16
ENSDARG00000107297	0	0	0
ENSDARG00000096118	425	209	223
ENSDARG00000045900	83	42	48
ENSDARG00000016968	293	156	137
ENSDARG00000102878	162	71	91
ENSDARG00000059311	18	8	10
ENSDARG00000017386	1	1	0
ENSDARG00000045898	211	94	117
ENSDARG00000006060	61	31	30
ENSDARG00000103050	0	0	0
ENSDARG00000104018	1184	549	635
ENSDARG00000070535	4	2	2
ENSDARG00000013789	16	7	9
ENSDARG00000063686	255	131	124
ENSDARG00000087962	182	94	88
ENSDARG00000099313	616	295	321
ENSDARG00000103102	0	0	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
ENSDARG00000098612	0	0	0
ENSDARG00000100898	0	0	0
ENSDARG00000102340	4	3	1
ENSDARG00000099129	17	9	8
ENSDARG00000101813	2858	1455	1403
ENSDARG00000107640	39	19	20
ENSDARG00000106927	1	0	1
ENSDARG00000107853	0	0	0
ENSDARG00000098551	3	0	3
ENSDARG00000025601	2	2	0
ENSDARG00000063672	57	27	30
ENSDARG00000018149	166	81	85
ENSDARG00000095920	1	0	1
ENSDARG00000045886	309	161	148
ENSDARG00000045885	85	46	39
ENSDARG00000007413	72	38	34
ENSDARG00000097341	2	0	2
ENSDARG00000045880	14	11	3
ENSDARG00000009657	958	461	497
ENSDARG00000093658	92	56	38
ENSDARG00000026839	573	285	290
ENSDARG00000016979	155	211	170
ENSDARG00000070477	260	213	273
ENSDARG00000045878	35	21	14
ENSDARG00000045877	1675	797	878
ENSDARG00000079391	460	206	254
ENSDARG00000015921	862	449	413
ENSDARG00000099520	4	3	1
ENSDARG00000061544	3	3	0
ENSDARG00000108289	0	0	0
ENSDARG00000020812	0	0	0
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	0	0	0
ENSDARG00000009262	7	4	3
ENSDARG00000018618	721	355	366
ENSDARG00000045874	686	500	459
ENSDARG00000057468	6	140	139
ENSDARG00000045873	32	16	16
ENSDARG00000079143	7	3	4
ENSDARG00000057714	9	5	4
ENSDARG00000045224	6	3	5
ENSDARG00000011246	282	150	134
ENSDARG00000053709	1	1	0
ENSDARG00000039724	9	5	4
ENSDARG00000070441	29	20	9
ENSDARG00000011961	60	33	27
ENSDARG00000008986	275	133	142
ENSDARG00000008235	265	145	120
ENSDARG00000107595	0	0	0
ENSDARG00000004592	11	5	6
ENSDARG00000006567	122	67	55
ENSDARG00000016231	80	39	41
ENSDARG00000016749	21	11	10
ENSDARG00000004227	4	2	2
ENSDARG00000006038	175	91	84
ENSDARG00000045870	47	23	24
ENSDARG00000060248	1	1	0
ENSDARG00000017757	26	15	11
ENSDARG00000030598	19	13	6
ENSDARG00000077356	29	18	34
ENSDARG00000097907	1	17	7
ENSDARG00000089860	6	5	2
ENSDARG00000097073	0	1	2
ENSDARG00000039843	51	26	27
ENSDARG00000077654	2	1	1
ENSDARG00000070414	0	0	0
ENSDARG00000067495	0	0	0
ENSDARG00000045867	0	0	0
ENSDARG00000095979	3	1	2
ENSDARG00000094531	0	0	0
ENSDARG00000107035	0	0	0
ENSDARG00000033296	9	4	5
ENSDARG00000104357	0	0	0
ENSDARG00000107003	0	0	0
ENSDARG00000006283	169	91	78
ENSDARG00000045864	1	1	0
ENSDARG00000045863	0	0	0
ENSDARG00000106454	0	0	0
ENSDARG00000108426	0	0	0
ENSDARG00000093470	0	0	0
ENSDARG00000106849	0	0	0
ENSDARG00000105985	0	0	0
ENSDARG00000108904	0	0	0
ENSDARG00000106480	0	0	0
ENSDARG00000105162	28	12	16
ENSDARG00000107526	26	9	17
ENSDARG00000016691	699	371	328
ENSDARG00000101363	0	0	0
ENSDARG00000095042	0	0	0
ENSDARG00000100963	7	4	3
ENSDARG00000059043	11	7	4
ENSDARG00000075281	38	21	17
ENSDARG00000023766	96	45	62
ENSDARG00000097286	0	7	4
ENSDARG00000039356	365	196	169
ENSDARG00000059064	161	78	84
ENSDARG00000099725	0	0	1
ENSDARG00000090401	56	33	23
ENSDARG00000063578	9	5	4
ENSDARG00000106466	0	0	0
ENSDARG00000063563	82	48	34
ENSDARG00000039350	1347	668	679
ENSDARG00000073963	36	13	23
ENSDARG00000069607	6	4	2
ENSDARG00000059053	2	1	1
ENSDARG00000092677	56	82	74
ENSDARG00000020871	41	70	71
ENSDARG00000039346	486	252	234
ENSDARG00000101565	10	8	2
ENSDARG00000108170	0	0	0
ENSDARG00000097044	56	28	28
ENSDARG00000059003	4	1	3
ENSDARG00000039343	98	53	45
ENSDARG00000039340	257	123	134
ENSDARG00000070408	31	9	22
ENSDARG00000045858	123	65	58
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	135	73	62
ENSDARG00000045851	4	4	0
ENSDARG00000095324	0	0	0
ENSDARG00000015623	1	1	0
ENSDARG00000030694	717	351	366
ENSDARG00000096037	10	6	4
ENSDARG00000045850	224	107	118
ENSDARG00000015931	13	8	6
ENSDARG00000063481	3	1	2
ENSDARG00000045847	452	231	221
ENSDARG00000045846	420	212	208
ENSDARG00000045843	1796	857	939
ENSDARG00000045842	125	105	102
ENSDARG00000095332	31	53	60
ENSDARG00000014395	16	8	8
ENSDARG00000045837	6	3	3
ENSDARG00000094254	0	0	0
ENSDARG00000097507	63	26	37
ENSDARG00000095186	1	0	1
ENSDARG00000096986	28	16	12
ENSDARG00000097353	17	7	10
ENSDARG00000018770	0	0	0
ENSDARG00000045836	407	192	215
