N_unmapped	2047242	2047242	2047242
N_multimapping	1182499	1182499	1182499
N_noFeature	1885849	8128817	8139475
N_ambiguous	506558	88164	90023
ENSDARG00000104632	0	1	0
ENSDARG00000100660	52	23	29
ENSDARG00000098417	0	0	0
ENSDARG00000100422	171	95	77
ENSDARG00000102128	7	4	3
ENSDARG00000103095	50	33	17
ENSDARG00000102226	55	25	31
ENSDARG00000104049	174	93	82
ENSDARG00000102474	182	73	109
ENSDARG00000100143	40	16	25
ENSDARG00000104839	19	11	8
ENSDARG00000104373	48	23	25
ENSDARG00000098311	28	16	12
ENSDARG00000102121	0	1	0
ENSDARG00000102123	126	69	57
ENSDARG00000102141	17	8	9
ENSDARG00000105725	0	0	0
ENSDARG00000099787	10	4	6
ENSDARG00000070546	75	31	44
ENSDARG00000045914	2554	1308	1246
ENSDARG00000045913	2262	1100	1162
ENSDARG00000045911	1	0	1
ENSDARG00000045910	166	87	79
ENSDARG00000045909	190	126	64
ENSDARG00000025073	11694	5731	5963
ENSDARG00000084828	6	2	4
ENSDARG00000084784	0	0	0
ENSDARG00000095951	1	0	1
ENSDARG00000093924	1	1	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	0	0	0
ENSDARG00000099652	107	43	64
ENSDARG00000101047	278	217	187
ENSDARG00000102104	0	61	65
ENSDARG00000099833	59	27	32
ENSDARG00000103870	56	32	24
ENSDARG00000107297	1	2	0
ENSDARG00000096118	1579	819	790
ENSDARG00000045900	54	48	35
ENSDARG00000016968	542	270	272
ENSDARG00000102878	198	102	96
ENSDARG00000059311	128	64	64
ENSDARG00000017386	13	7	6
ENSDARG00000045898	344	184	160
ENSDARG00000006060	388	179	209
ENSDARG00000103050	0	0	0
ENSDARG00000104018	2690	1289	1401
ENSDARG00000070535	18	12	6
ENSDARG00000013789	13	7	6
ENSDARG00000063686	272	140	132
ENSDARG00000087962	190	91	99
ENSDARG00000099313	1006	514	492
ENSDARG00000103102	0	0	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
ENSDARG00000098612	10	2	8
