N_unmapped	2446368	2446368	2446368
N_multimapping	361170	361170	361170
N_noFeature	714603	6406727	6383921
N_ambiguous	338570	40488	41191
ENSDARG00000104632	0	0	0
ENSDARG00000100660	305	148	157
ENSDARG00000098417	1	1	0
ENSDARG00000100422	0	0	0
ENSDARG00000102128	16	7	9
ENSDARG00000103095	53	25	28
ENSDARG00000102226	187	97	90
ENSDARG00000104049	124	71	53
ENSDARG00000102474	29	15	14
ENSDARG00000100143	49	17	32
ENSDARG00000104839	0	0	0
ENSDARG00000104373	29	19	10
ENSDARG00000098311	20	16	4
ENSDARG00000102121	0	0	0
ENSDARG00000102123	5	5	0
ENSDARG00000102141	9	3	6
ENSDARG00000105725	0	0	0
ENSDARG00000099787	20	8	12
ENSDARG00000070546	5	1	4
ENSDARG00000045914	5005	2575	2430
ENSDARG00000045913	707	348	359
ENSDARG00000045911	9	5	4
ENSDARG00000045910	208	110	98
ENSDARG00000045909	11	2	9
ENSDARG00000025073	1198	579	619
ENSDARG00000084828	1	0	1
ENSDARG00000084784	0	0	0
ENSDARG00000095951	52	28	24
ENSDARG00000093924	8	4	4
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	6	3	3
ENSDARG00000099652	60	30	30
ENSDARG00000101047	43	31	29
ENSDARG00000102104	0	7	10
ENSDARG00000099833	139	71	68
ENSDARG00000103870	7	2	5
ENSDARG00000107297	2	3	2
ENSDARG00000096118	624	322	325
ENSDARG00000045900	161	90	91
ENSDARG00000016968	688	367	321
ENSDARG00000102878	263	147	116
ENSDARG00000059311	14	7	7
ENSDARG00000017386	40	21	19
ENSDARG00000045898	2	2	0
ENSDARG00000006060	13	4	12
ENSDARG00000103050	0	0	0
ENSDARG00000104018	1069	516	553
ENSDARG00000070535	3	3	3
ENSDARG00000013789	8	4	4
ENSDARG00000063686	594	291	303
ENSDARG00000087962	161	84	77
ENSDARG00000099313	220	108	112
ENSDARG00000103102	0	0	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
