N_unmapped	270821	270821	270821
N_multimapping	80629	80629	80629
N_noFeature	111709	979585	980822
N_ambiguous	53306	6848	6998
ENSDARG00000104632	0	0	0
ENSDARG00000100660	36	20	16
ENSDARG00000098417	2	1	1
ENSDARG00000100422	0	0	0
ENSDARG00000102128	8	4	4
ENSDARG00000103095	11	5	6
ENSDARG00000102226	23	9	14
ENSDARG00000104049	16	8	8
ENSDARG00000102474	5	2	3
ENSDARG00000100143	5	3	2
ENSDARG00000104839	0	0	0
ENSDARG00000104373	6	3	3
ENSDARG00000098311	7	4	3
ENSDARG00000102121	0	0	0
ENSDARG00000102123	0	0	0
ENSDARG00000102141	1	1	0
ENSDARG00000105725	0	0	0
ENSDARG00000099787	1	0	1
ENSDARG00000070546	0	0	0
ENSDARG00000045914	1308	631	677
ENSDARG00000045913	106	56	50
ENSDARG00000045911	1	0	1
ENSDARG00000045910	73	34	39
ENSDARG00000045909	1	0	1
ENSDARG00000025073	126	68	58
ENSDARG00000084828	1	0	1
ENSDARG00000084784	0	0	0
ENSDARG00000095951	5	1	4
ENSDARG00000093924	0	0	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	0	0	0
ENSDARG00000099652	8	4	4
ENSDARG00000101047	6	6	5
ENSDARG00000102104	0	3	2
ENSDARG00000099833	37	18	19
ENSDARG00000103870	5	3	2
ENSDARG00000107297	0	0	0
ENSDARG00000096118	40	25	20
ENSDARG00000045900	34	17	22
ENSDARG00000016968	137	71	66
ENSDARG00000102878	81	49	32
ENSDARG00000059311	4	2	2
ENSDARG00000017386	11	8	3
ENSDARG00000045898	177	79	98
ENSDARG00000006060	2	0	2
ENSDARG00000103050	0	0	0
ENSDARG00000104018	220	109	111
ENSDARG00000070535	0	0	0
ENSDARG00000013789	1	1	0
ENSDARG00000063686	77	42	35
ENSDARG00000087962	22	10	12
ENSDARG00000099313	49	25	24
ENSDARG00000103102	0	0	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
ENSDARG00000098612	0	0	0
