N_unmapped	425364	425364	425364
N_multimapping	117654	117654	117654
N_noFeature	185926	1760533	1754464
N_ambiguous	111959	11827	11838
ENSDARG00000104632	0	0	0
ENSDARG00000100660	108	46	62
ENSDARG00000098417	2	1	1
ENSDARG00000100422	0	0	0
ENSDARG00000102128	11	4	7
ENSDARG00000103095	27	10	17
ENSDARG00000102226	56	25	31
ENSDARG00000104049	64	31	33
ENSDARG00000102474	4	2	2
ENSDARG00000100143	13	5	8
ENSDARG00000104839	0	0	0
ENSDARG00000104373	13	5	8
ENSDARG00000098311	6	5	1
ENSDARG00000102121	0	0	0
ENSDARG00000102123	0	0	0
ENSDARG00000102141	4	2	2
ENSDARG00000105725	0	0	0
ENSDARG00000099787	2	1	1
ENSDARG00000070546	0	0	0
ENSDARG00000045914	1950	968	982
ENSDARG00000045913	179	76	103
ENSDARG00000045911	2	1	1
ENSDARG00000045910	92	41	51
ENSDARG00000045909	1	1	0
ENSDARG00000025073	205	111	94
ENSDARG00000084828	0	0	0
ENSDARG00000084784	0	0	0
ENSDARG00000095951	18	10	8
ENSDARG00000093924	4	2	2
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	1	0	1
ENSDARG00000099652	18	8	10
ENSDARG00000101047	16	11	12
ENSDARG00000102104	0	4	3
ENSDARG00000099833	60	36	24
ENSDARG00000103870	6	2	4
ENSDARG00000107297	0	0	0
ENSDARG00000096118	65	40	33
ENSDARG00000045900	68	43	33
ENSDARG00000016968	290	140	150
ENSDARG00000102878	96	42	54
ENSDARG00000059311	2	1	1
ENSDARG00000017386	11	6	5
ENSDARG00000045898	294	152	142
ENSDARG00000006060	8	6	2
ENSDARG00000103050	0	0	0
ENSDARG00000104018	360	181	179
ENSDARG00000070535	3	1	2
ENSDARG00000013789	5	1	4
ENSDARG00000063686	139	69	70
ENSDARG00000087962	34	13	21
ENSDARG00000099313	72	42	30
ENSDARG00000103102	1	1	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
ENSDARG00000098612	0	0	0
ENSDARG00000100898	0	0	0
ENSDARG00000102340	0	0	0
ENSDARG00000099129	10	6	4
ENSDARG00000101813	808	417	391
ENSDARG00000107640	1	0	1
ENSDARG00000106927	11	6	5
ENSDARG00000107853	0	0	0
ENSDARG00000098551	0	0	0
ENSDARG00000025601	0	0	0
ENSDARG00000063672	26	10	16
ENSDARG00000018149	2	2	0
ENSDARG00000095920	2	1	1
ENSDARG00000045886	60	33	27
ENSDARG00000045885	103	58	45
ENSDARG00000007413	50	27	23
ENSDARG00000097341	0	0	0
ENSDARG00000045880	41	25	16
ENSDARG00000009657	519	263	256
ENSDARG00000093658	88	50	41
ENSDARG00000026839	306	155	154
ENSDARG00000016979	20	30	17
ENSDARG00000070477	195	108	114
ENSDARG00000045878	32	18	14
ENSDARG00000045877	473	205	268
ENSDARG00000079391	9	7	2
ENSDARG00000015921	234	115	119
ENSDARG00000099520	0	0	0
ENSDARG00000061544	0	0	0
ENSDARG00000108289	0	0	0
ENSDARG00000020812	1	1	0
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	0	0	0
ENSDARG00000009262	2	1	1
ENSDARG00000018618	305	176	129
ENSDARG00000045874	128	116	92
ENSDARG00000057468	194	129	145
ENSDARG00000045873	2	1	1
ENSDARG00000079143	7	5	2
ENSDARG00000057714	1	1	0
ENSDARG00000045224	1	1	1
ENSDARG00000011246	151	79	73
ENSDARG00000053709	0	0	0
ENSDARG00000039724	4	2	2
ENSDARG00000070441	71	41	30
ENSDARG00000011961	21	9	12
ENSDARG00000008986	4	2	2
ENSDARG00000008235	120	58	62
ENSDARG00000107595	0	0	0
ENSDARG00000004592	0	0	0
ENSDARG00000006567	139	78	61
ENSDARG00000016231	61	34	27
ENSDARG00000016749	30	12	18
ENSDARG00000004227	0	0	0
ENSDARG00000006038	129	58	71
ENSDARG00000045870	54	24	30
ENSDARG00000060248	115	53	62
ENSDARG00000017757	60	28	32
ENSDARG00000030598	0	0	0
ENSDARG00000077356	2	1	3
ENSDARG00000097907	0	2	0
ENSDARG00000089860	26	11	18
ENSDARG00000097073	0	6	1
ENSDARG00000039843	90	44	49
ENSDARG00000077654	2	0	2
ENSDARG00000070414	0	0	0
ENSDARG00000067495	0	0	0
ENSDARG00000045867	0	0	0
ENSDARG00000095979	4	1	3
ENSDARG00000094531	0	0	0
ENSDARG00000107035	0	0	0
ENSDARG00000033296	0	0	0
ENSDARG00000104357	0	0	0
ENSDARG00000107003	0	0	0
ENSDARG00000006283	289	141	148
ENSDARG00000045864	0	0	0
ENSDARG00000045863	1	0	1
ENSDARG00000106454	0	0	0
ENSDARG00000108426	0	0	0
ENSDARG00000093470	0	0	0
ENSDARG00000106849	0	0	0
ENSDARG00000105985	0	0	0
ENSDARG00000108904	0	1	0
ENSDARG00000106480	0	0	1
ENSDARG00000105162	0	0	0
ENSDARG00000107526	0	0	0
ENSDARG00000016691	1074	536	538
ENSDARG00000101363	0	0	0
ENSDARG00000095042	1	1	0
ENSDARG00000100963	0	0	0
ENSDARG00000059043	0	0	0
ENSDARG00000075281	66	37	29
ENSDARG00000023766	17	5	14
ENSDARG00000097286	0	2	0
ENSDARG00000039356	239	124	115
ENSDARG00000059064	294	162	134
ENSDARG00000099725	0	1	1
ENSDARG00000090401	44	26	18
ENSDARG00000063578	1	1	0
ENSDARG00000106466	0	0	0
ENSDARG00000063563	47	22	25
ENSDARG00000039350	244	103	141
ENSDARG00000073963	0	0	0
ENSDARG00000069607	0	0	0
ENSDARG00000059053	0	0	0
ENSDARG00000092677	6	10	11
ENSDARG00000020871	27	27	15
ENSDARG00000039346	40	23	17
ENSDARG00000101565	0	0	0
ENSDARG00000108170	0	0	0
ENSDARG00000097044	10	6	4
ENSDARG00000059003	47	20	27
ENSDARG00000039343	155	86	69
ENSDARG00000039340	273	129	144
ENSDARG00000070408	0	0	0
ENSDARG00000045858	79	38	41
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	264	128	136
ENSDARG00000045851	0	0	0
ENSDARG00000095324	0	0	0
ENSDARG00000015623	0	0	0
ENSDARG00000030694	205	108	97
ENSDARG00000096037	6	2	4
ENSDARG00000045850	80	47	33
ENSDARG00000015931	1	1	0
ENSDARG00000063481	2	0	2
ENSDARG00000045847	814	414	400
ENSDARG00000045846	8	4	5
ENSDARG00000045843	304	161	144
ENSDARG00000045842	178	176	181
ENSDARG00000095332	71	124	126
ENSDARG00000014395	6	1	5
ENSDARG00000045837	0	0	0
ENSDARG00000094254	0	0	0
ENSDARG00000097507	7	5	2
ENSDARG00000095186	0	0	0
ENSDARG00000096986	5	3	2
ENSDARG00000097353	1	0	1
ENSDARG00000018770	0	0	0
ENSDARG00000045836	0	0	0
ENSDARG00000006409	5	3	2
ENSDARG00000045835	0	0	0
ENSDARG00000045834	0	0	0
ENSDARG00000034700	0	0	0
ENSDARG00000024465	531	257	275
ENSDARG00000017355	0	0	1
ENSDARG00000031956	85	42	43
ENSDARG00000108725	2	0	2
ENSDARG00000070220	0	0	0
ENSDARG00000075956	7	2	5
ENSDARG00000009607	314	148	166
ENSDARG00000054321	0	0	0
ENSDARG00000024654	112	48	64
ENSDARG00000040610	34	96	72
ENSDARG00000003200	38	97	105
ENSDARG00000100253	0	11	11
ENSDARG00000091640	244	117	127
ENSDARG00000073858	60	30	30
ENSDARG00000088078	0	0	0
ENSDARG00000099560	34	19	22
ENSDARG00000087120	0	5	2
ENSDARG00000099280	44	62	77
ENSDARG00000101680	133	124	104
ENSDARG00000108949	0	0	0
ENSDARG00000098745	0	0	0
ENSDARG00000108490	0	0	0
ENSDARG00000074223	87	41	46
ENSDARG00000093020	6	0	6
ENSDARG00000091974	1	1	0
ENSDARG00000005453	2	1	1
ENSDARG00000090468	0	0	0
ENSDARG00000099281	267	123	144
ENSDARG00000068701	0	0	0
ENSDARG00000097967	0	0	0
ENSDARG00000068705	25	13	12
ENSDARG00000068708	174	89	85
ENSDARG00000024874	35	16	19
ENSDARG00000096138	0	0	0
ENSDARG00000084778	0	0	0
ENSDARG00000106100	0	0	0
ENSDARG00000106644	0	0	0
ENSDARG00000107521	0	0	0
ENSDARG00000102849	0	0	0
ENSDARG00000107816	0	0	0
ENSDARG00000106337	0	0	0
ENSDARG00000102702	2	2	0
ENSDARG00000102461	0	0	0
ENSDARG00000101296	0	0	0
ENSDARG00000099870	0	0	0
ENSDARG00000070314	3	3	0
ENSDARG00000045822	0	0	0
ENSDARG00000105079	0	0	0
ENSDARG00000107275	0	0	0
ENSDARG00000108901	0	0	0
ENSDARG00000107616	0	0	0
ENSDARG00000101254	2	0	2
ENSDARG00000018688	2	20	18
ENSDARG00000006029	183	111	107
ENSDARG00000108043	0	0	0
ENSDARG00000079470	25	14	11
ENSDARG00000105096	0	0	0
ENSDARG00000104976	0	0	0
ENSDARG00000086740	0	0	0
ENSDARG00000027799	0	0	0
ENSDARG00000045815	65	36	29
ENSDARG00000078073	531	253	279
ENSDARG00000075025	74	40	35
ENSDARG00000074905	0	0	0
ENSDARG00000026052	0	0	0
ENSDARG00000002663	56	27	29
ENSDARG00000074547	0	0	0
ENSDARG00000076313	0	0	0
ENSDARG00000074613	0	0	0
ENSDARG00000039392	18	8	10
ENSDARG00000039393	0	0	0
ENSDARG00000108662	0	0	0
ENSDARG00000081119	0	0	0
ENSDARG00000079824	0	0	0
ENSDARG00000076014	8	4	4
ENSDARG00000106572	0	0	0
ENSDARG00000031930	0	0	0
ENSDARG00000102464	0	0	0
ENSDARG00000081240	0	0	0
ENSDARG00000045801	3	1	2
ENSDARG00000096855	0	0	0
ENSDARG00000101849	77	40	37
ENSDARG00000093557	0	0	0
ENSDARG00000107102	33	17	16
ENSDARG00000108559	0	0	0
ENSDARG00000103537	70	31	39
ENSDARG00000102020	0	0	0
ENSDARG00000101967	1	0	1
ENSDARG00000088181	6	2	4
ENSDARG00000063097	0	0	0
ENSDARG00000039681	338	170	168
ENSDARG00000070230	4	3	1
ENSDARG00000077926	155	83	72
ENSDARG00000073881	30	18	13
ENSDARG00000034375	0	1	0
ENSDARG00000039185	186	107	79
ENSDARG00000058127	235	119	116
ENSDARG00000045788	0	0	0
ENSDARG00000045789	58	27	31
ENSDARG00000045790	290	156	134
ENSDARG00000058159	19	11	8
ENSDARG00000063149	6	4	2
ENSDARG00000016538	44	18	26
ENSDARG00000025859	133	68	65
ENSDARG00000058042	1	0	1
ENSDARG00000088044	0	0	0
ENSDARG00000091656	111	69	42
ENSDARG00000099821	0	0	0
ENSDARG00000063054	0	0	0
ENSDARG00000075501	3	3	0
ENSDARG00000058030	976	511	465
ENSDARG00000045704	66	25	41
ENSDARG00000045705	5	2	3
ENSDARG00000033179	56	27	29
ENSDARG00000094000	30	15	15
ENSDARG00000093445	28	12	16
ENSDARG00000096009	0	0	0
ENSDARG00000025824	30	10	20
ENSDARG00000004386	0	0	0
ENSDARG00000045706	5	5	0
ENSDARG00000094732	3	2	1
ENSDARG00000057983	214	110	104
ENSDARG00000063008	0	0	0
ENSDARG00000057974	198	97	101
ENSDARG00000086650	3	2	1
ENSDARG00000003570	1063	531	533
ENSDARG00000057942	0	1	0
ENSDARG00000062983	403	199	204
ENSDARG00000045708	3	2	1
ENSDARG00000070126	0	0	0
ENSDARG00000062968	298	143	155
ENSDARG00000057929	313	164	149
ENSDARG00000057921	0	0	0
ENSDARG00000108805	0	0	0
ENSDARG00000018820	0	0	0
ENSDARG00000106496	0	0	0
ENSDARG00000032799	2	2	0
ENSDARG00000032389	0	0	0
ENSDARG00000034326	669	316	353
ENSDARG00000045747	14	6	8
ENSDARG00000106389	0	0	0
ENSDARG00000094973	0	0	0
ENSDARG00000045748	26	102	106
ENSDARG00000094597	281	239	224
ENSDARG00000092922	0	0	0
ENSDARG00000097175	0	0	0
ENSDARG00000093853	0	0	0
ENSDARG00000095446	0	0	0
ENSDARG00000093014	1	1	0
ENSDARG00000096967	2	1	1
ENSDARG00000045749	469	301	282
ENSDARG00000095994	0	52	62
ENSDARG00000045750	0	0	0
ENSDARG00000095981	0	0	0
ENSDARG00000045752	0	0	0
ENSDARG00000092989	0	0	0
ENSDARG00000045753	19	11	8
ENSDARG00000045754	20	15	10
ENSDARG00000045755	5	40	37
ENSDARG00000096083	3	34	36
ENSDARG00000096010	0	0	0
ENSDARG00000096184	0	0	0
ENSDARG00000096047	0	0	0
ENSDARG00000094603	0	0	0
ENSDARG00000096156	0	0	0
ENSDARG00000107596	0	0	0
ENSDARG00000096187	0	0	0
ENSDARG00000096039	0	0	0
ENSDARG00000096153	0	0	0
ENSDARG00000045758	4	9	6
ENSDARG00000045760	4	5	10
ENSDARG00000001781	4	1	13
ENSDARG00000096114	0	9	1
ENSDARG00000096218	0	0	0
ENSDARG00000096131	0	0	0
ENSDARG00000094545	0	0	0
ENSDARG00000019235	27	12	15
ENSDARG00000063299	0	0	0
ENSDARG00000070015	0	0	0
ENSDARG00000003822	26	7	19
ENSDARG00000005451	464	246	218
ENSDARG00000079698	10	6	4
ENSDARG00000045765	61	31	30
ENSDARG00000109078	0	0	0
ENSDARG00000032765	67	26	41
ENSDARG00000081841	0	0	0
ENSDARG00000081284	0	0	0
ENSDARG00000096147	0	0	0
ENSDARG00000108311	0	0	0
ENSDARG00000025576	152	76	76
ENSDARG00000031228	0	0	0
ENSDARG00000096099	11	6	5
ENSDARG00000093427	0	0	0
ENSDARG00000092083	0	0	0
ENSDARG00000094299	0	0	0
ENSDARG00000005891	109	63	46
ENSDARG00000063255	0	0	0
ENSDARG00000094457	0	0	0
ENSDARG00000045768	2	1	1
ENSDARG00000032242	2	2	0
ENSDARG00000058366	434	228	206
ENSDARG00000108466	0	0	0
ENSDARG00000106332	0	0	0
ENSDARG00000107235	0	0	0
ENSDARG00000017661	21	10	11
ENSDARG00000020015	148	81	67
ENSDARG00000006747	3	4	6
ENSDARG00000094980	10	7	6
ENSDARG00000108090	0	0	0
ENSDARG00000007639	449	228	221
ENSDARG00000041665	399	189	210
