N_unmapped	680079	680079	680079
N_multimapping	254276	254276	254276
N_noFeature	446390	2727858	2717611
N_ambiguous	181428	23646	23734
ENSDARG00000104632	4	4	0
ENSDARG00000100660	6	1	5
ENSDARG00000098417	0	0	0
ENSDARG00000100422	158	77	81
ENSDARG00000102128	18	10	8
ENSDARG00000103095	46	19	27
ENSDARG00000102226	16	7	9
ENSDARG00000104049	47	24	23
ENSDARG00000102474	37	18	19
ENSDARG00000100143	10	8	2
ENSDARG00000104839	9	1	8
ENSDARG00000104373	45	18	27
ENSDARG00000098311	10	7	3
ENSDARG00000102121	4	3	1
ENSDARG00000102123	49	24	25
ENSDARG00000102141	13	7	6
ENSDARG00000105725	0	0	0
ENSDARG00000099787	3	2	1
ENSDARG00000070546	56	20	36
ENSDARG00000045914	1659	809	850
ENSDARG00000045913	1058	507	551
ENSDARG00000045911	7	4	3
ENSDARG00000045910	73	31	44
ENSDARG00000045909	526	273	255
ENSDARG00000025073	4933	2463	2470
ENSDARG00000084828	1	1	0
ENSDARG00000084784	0	0	0
ENSDARG00000095951	0	0	0
ENSDARG00000093924	1	0	1
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000106668	0	0	0
ENSDARG00000031737	0	0	0
ENSDARG00000099652	69	30	39
ENSDARG00000101047	122	110	87
ENSDARG00000102104	0	33	42
ENSDARG00000099833	73	31	42
ENSDARG00000103870	39	18	21
ENSDARG00000107297	1	1	0
ENSDARG00000096118	400	230	178
ENSDARG00000045900	106	57	57
ENSDARG00000016968	192	103	89
ENSDARG00000102878	99	43	56
ENSDARG00000059311	18	5	13
ENSDARG00000017386	2	1	1
ENSDARG00000045898	201	99	102
ENSDARG00000006060	21	9	12
ENSDARG00000103050	1	0	1
ENSDARG00000104018	889	421	468
ENSDARG00000070535	10	5	5
ENSDARG00000013789	2	1	1
ENSDARG00000063686	242	134	109
ENSDARG00000087962	154	83	72
ENSDARG00000099313	481	247	234
ENSDARG00000103102	0	0	0
ENSDARG00000107902	0	0	0
ENSDARG00000102157	0	0	0
ENSDARG00000098612	0	0	0
ENSDARG00000100898	0	0	0
ENSDARG00000102340	3	1	2
ENSDARG00000099129	9	5	4
ENSDARG00000101813	1964	996	968
ENSDARG00000107640	44	22	22
ENSDARG00000106927	1	0	1
ENSDARG00000107853	0	0	0
ENSDARG00000098551	1	0	1
ENSDARG00000025601	0	0	0
ENSDARG00000063672	41	15	26
ENSDARG00000018149	109	52	57
ENSDARG00000095920	1	1	0
ENSDARG00000045886	116	59	57
ENSDARG00000045885	66	31	35
ENSDARG00000007413	56	27	29
ENSDARG00000097341	6	4	2
ENSDARG00000045880	6	5	1
ENSDARG00000009657	921	458	463
ENSDARG00000093658	58	24	34
ENSDARG00000026839	543	282	261
ENSDARG00000016979	182	217	212
ENSDARG00000070477	181	208	220
ENSDARG00000045878	14	5	9
ENSDARG00000045877	1775	854	921
ENSDARG00000079391	449	211	238
ENSDARG00000015921	710	306	404
ENSDARG00000099520	4	1	3
ENSDARG00000061544	12	5	7
ENSDARG00000108289	0	0	0
ENSDARG00000020812	1	1	0
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	3	2	1
ENSDARG00000009262	9	4	5
ENSDARG00000018618	481	236	245
ENSDARG00000045874	631	430	437
ENSDARG00000057468	7	114	129
ENSDARG00000045873	11	3	8
ENSDARG00000079143	4	2	2
ENSDARG00000057714	1	1	0
ENSDARG00000045224	5	5	0
ENSDARG00000011246	322	161	161
ENSDARG00000053709	0	0	0
ENSDARG00000039724	6	3	3
ENSDARG00000070441	16	7	9
ENSDARG00000011961	50	26	24
ENSDARG00000008986	143	61	82
ENSDARG00000008235	153	80	73
ENSDARG00000107595	0	0	0
ENSDARG00000004592	4	2	2
ENSDARG00000006567	104	60	44
ENSDARG00000016231	72	32	40
ENSDARG00000016749	13	7	6
ENSDARG00000004227	5	3	2
ENSDARG00000006038	153	79	74
ENSDARG00000045870	43	23	20
ENSDARG00000060248	2	2	0
ENSDARG00000017757	21	11	10
ENSDARG00000030598	8	5	3
ENSDARG00000077356	6	1	12
ENSDARG00000097907	0	7	0
ENSDARG00000089860	4	1	4
ENSDARG00000097073	1	3	5
ENSDARG00000039843	50	28	28
ENSDARG00000077654	0	0	0
ENSDARG00000070414	1	0	2
ENSDARG00000067495	0	0	0
ENSDARG00000045867	0	0	0
ENSDARG00000095979	2	1	2
ENSDARG00000094531	0	0	0
ENSDARG00000107035	0	0	0
ENSDARG00000033296	10	6	4
ENSDARG00000104357	0	0	0
ENSDARG00000107003	0	0	0
ENSDARG00000006283	111	60	51
ENSDARG00000045864	1	1	0
ENSDARG00000045863	0	0	0
ENSDARG00000106454	0	0	0
ENSDARG00000108426	0	0	0
ENSDARG00000093470	0	0	0
ENSDARG00000106849	1	0	1
ENSDARG00000105985	0	0	0
ENSDARG00000108904	0	0	1
ENSDARG00000106480	0	1	0
ENSDARG00000105162	34	19	15
ENSDARG00000107526	27	14	13
ENSDARG00000016691	652	319	333
ENSDARG00000101363	0	0	0
ENSDARG00000095042	2	1	1
ENSDARG00000100963	2	2	0
ENSDARG00000059043	12	7	5
ENSDARG00000075281	24	15	9
ENSDARG00000023766	43	24	23
ENSDARG00000097286	0	2	2
ENSDARG00000039356	143	72	71
ENSDARG00000059064	129	60	69
ENSDARG00000099725	0	0	0
ENSDARG00000090401	54	30	24
ENSDARG00000063578	5	2	3
ENSDARG00000106466	0	0	0
ENSDARG00000063563	55	32	23
ENSDARG00000039350	1300	654	646
ENSDARG00000073963	24	13	11
ENSDARG00000069607	5	4	1
ENSDARG00000059053	8	5	3
ENSDARG00000092677	40	64	71
ENSDARG00000020871	50	76	69
ENSDARG00000039346	602	304	298
ENSDARG00000101565	13	4	9
ENSDARG00000108170	0	0	0
ENSDARG00000097044	40	20	20
ENSDARG00000059003	9	5	4
ENSDARG00000039343	67	24	43
ENSDARG00000039340	140	72	68
ENSDARG00000070408	17	12	5
ENSDARG00000045858	150	76	74
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	87	42	45
ENSDARG00000045851	2	2	0
ENSDARG00000095324	2	2	0
ENSDARG00000015623	0	0	0
ENSDARG00000030694	483	226	257
ENSDARG00000096037	18	12	6
ENSDARG00000045850	236	133	107
ENSDARG00000015931	16	6	14
ENSDARG00000063481	1	0	1
ENSDARG00000045847	397	219	178
ENSDARG00000045846	366	186	180
ENSDARG00000045843	1240	623	617
ENSDARG00000045842	88	84	92
ENSDARG00000095332	38	59	67
ENSDARG00000014395	12	7	5
ENSDARG00000045837	9	3	6
ENSDARG00000094254	0	0	0
ENSDARG00000097507	29	19	10
ENSDARG00000095186	1	1	0
ENSDARG00000096986	27	15	12
ENSDARG00000097353	19	8	11
ENSDARG00000018770	0	0	0
ENSDARG00000045836	259	133	126
ENSDARG00000006409	406	204	202
ENSDARG00000045835	5	3	2
ENSDARG00000045834	2	0	2
ENSDARG00000034700	59	29	30
ENSDARG00000024465	1005	502	503
ENSDARG00000017355	33	17	16
ENSDARG00000031956	63	34	29
ENSDARG00000108725	1	0	1
ENSDARG00000070220	34	18	16
ENSDARG00000075956	2	0	2
ENSDARG00000009607	391	200	191
ENSDARG00000054321	1	1	0
ENSDARG00000024654	126	67	59
ENSDARG00000040610	16	31	18
ENSDARG00000003200	5	13	28
ENSDARG00000100253	0	2	1
ENSDARG00000091640	69	31	38
ENSDARG00000073858	259	125	134
ENSDARG00000088078	13	5	8
ENSDARG00000099560	32	23	21
ENSDARG00000087120	0	7	5
ENSDARG00000099280	154	166	182
ENSDARG00000101680	330	264	260
ENSDARG00000108949	0	0	0
ENSDARG00000098745	86	50	36
ENSDARG00000108490	0	0	0
ENSDARG00000074223	13	7	6
ENSDARG00000093020	0	0	0
ENSDARG00000091974	2	2	0
ENSDARG00000005453	9	3	6
ENSDARG00000090468	0	0	0
ENSDARG00000099281	411	204	207
ENSDARG00000068701	78	37	41
ENSDARG00000097967	0	0	0
ENSDARG00000068705	25	13	12
ENSDARG00000068708	371	194	177
ENSDARG00000024874	53	25	28
ENSDARG00000096138	0	0	0
ENSDARG00000084778	0	0	0
ENSDARG00000106100	0	0	0
ENSDARG00000106644	1	0	1
ENSDARG00000107521	0	0	0
ENSDARG00000102849	0	0	0
ENSDARG00000107816	0	0	0
ENSDARG00000106337	0	0	0
ENSDARG00000102702	20	7	13
ENSDARG00000102461	1	1	0
ENSDARG00000101296	1	1	0
ENSDARG00000099870	6	3	3
ENSDARG00000070314	107	54	53
ENSDARG00000045822	3	2	1
ENSDARG00000105079	27	13	14
ENSDARG00000107275	0	0	0
ENSDARG00000108901	1	1	0
ENSDARG00000107616	0	0	0
ENSDARG00000101254	6	13	2
